"Time","PS_1","PS_2","PS_3","PS_4","PS_5","Y"
25.03140798,3.735729483,3.740105197,2.530494953,2.531611664,2.831629196,1
25.03141856,3.735733069,3.740105199,2.530494948,2.531611659,2.83162919,1
25.03143298,3.735737972,3.740105204,2.53049494,2.531611652,2.831629183,1
25.03145158,3.735744307,3.740105209,2.530494931,2.531611642,2.831629174,1
25.03147018,3.735750655,3.740105214,2.530494921,2.531611633,2.831629164,1
25.03148877,3.735757015,3.740105219,2.530494911,2.531611623,2.831629155,1
25.03151497,3.735765993,3.740105227,2.530494898,2.53161161,2.831629142,1
25.0315495,3.73577785,3.740105237,2.53049488,2.531611593,2.831629124,1
25.03158403,3.73578973,3.740105247,2.530494862,2.531611576,2.831629107,1
25.03161856,3.73580163,3.740105257,2.530494844,2.531611558,2.83162909,1
25.03166685,3.735818296,3.740105271,2.530494819,2.531611534,2.831629065,1
25.0317302,3.735840205,3.74010529,2.530494786,2.531611502,2.831629034,1
25.03179355,3.735862151,3.740105309,2.530494753,2.53161147,2.831629002,1
25.0318569,3.73588413,3.740105328,2.53049472,2.531611438,2.83162897,1
25.03194571,3.735914983,3.740105355,2.530494674,2.531611394,2.831628925,1
25.03206207,3.735955476,3.740105391,2.530494614,2.531611335,2.831628867,1
25.03217844,3.735996028,3.740105427,2.530494553,2.531611276,2.831628808,1
25.0322948,3.73603663,3.740105464,2.530494493,2.531611218,2.83162875,1
25.03245738,3.736093423,3.740105516,2.530494408,2.531611136,2.831628668,1
25.03267072,3.736168052,3.740105586,2.530494298,2.531611029,2.831628561,1
25.03288407,3.736242772,3.740105656,2.530494187,2.531610921,2.831628453,1
25.03309742,3.736317566,3.740105728,2.530494076,2.531610814,2.831628346,1
25.03339314,3.736421341,3.740105829,2.530493922,2.531610665,2.831628197,1
25.03377954,3.736557079,3.740105963,2.530493722,2.531610471,2.831628003,1
25.03416594,3.736692947,3.740106101,2.530493521,2.531610276,2.831627808,1
25.03455235,3.73682892,3.74010624,2.530493321,2.531610082,2.831627614,1
25.03508007,3.737014761,3.740106435,2.530493047,2.531609816,2.831627349,1
25.0357666,3.737256718,3.740106694,2.53049269,2.531609471,2.831627003,1
25.03645313,3.737498844,3.74010696,2.530492334,2.531609125,2.831626658,1
25.03713966,3.737741105,3.740107232,2.530491977,2.53160878,2.831626313,1
25.03805975,3.738065952,3.740107605,2.5304915,2.531608317,2.83162585,1
25.0392222,3.73847658,3.74010809,2.530490896,2.531607732,2.831625265,1
25.04038465,3.738887391,3.740108589,2.530490293,2.531607147,2.83162468,1
25.04169752,3.739351525,3.740109167,2.530489612,2.531606486,2.83162402,1
25.04301038,3.739815794,3.740109761,2.53048893,2.531605825,2.83162336,1
